dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
3;1048576;0,0000305176;75;4;RAE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;19,42;0,16;99,18
3;32768;0,0000305176;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,87;0,29;101,46
3;1048576;0,00390625;75;4;RAE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,78;1,2;106,11
3;4;4;75;4;RAE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,59;0,01;100,06
3;1048576;0,0000305176;75;1;RMSE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;19,42;0,16;99,18
3;32768;0,0000305176;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,87;0,29;101,46
3;524288;0,00390625;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,87;1,29;106,6
3;4;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,59;0,01;100,06
3;1048576;0,0000305176;75;5;COMBINED;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;19,42;0,16;99,18
3;32768;0,0000305176;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,87;0,29;101,46
3;1048576;0,00390625;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,78;1,2;106,11
3;4;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,59;0,01;100,06
4;1048576;0,0001220703;25;4;RAE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;19,35;0,59;97,02
4;1048576;0,015625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;-22893,51;22913,45;-114812
4;1048576;0,015625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,87;0,93;104,65
4;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,33;0,61;96,94
4;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;19,35;0,59;97,02
4;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,33;0,61;96,94
4;524288;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;21,07;1,13;105,68
4;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,33;0,61;96,94
4;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;19,35;0,59;97,02
4;1048576;0,0000610352;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,33;0,61;96,94
4;524288;0,00390625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;21,07;1,13;105,68
4;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,33;0,61;96,94
4;1048576;0,03125;35;4;RAE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;20,19;0,25;101,24
4;65536;0,0000305176;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,22;0,72;96,41
4;262144;0,00390625;35;4;RAE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;21,07;1,13;105,64
4;2;4;35;4;RAE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,22;0,72;96,41
4;16;0,0625;35;1;RMSE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;20,67;0,73;103,67
4;8192;0,0002441406;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,22;0,72;96,41
4;262144;0,00390625;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;21,07;1,13;105,64
4;0,5;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,92;0,02;99,91
4;1048576;0,0625;35;5;COMBINED;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;20,51;0,57;102,88
4;4096;0,0004882812;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,22;0,72;96,4
4;262144;0,00390625;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;21,07;1,13;105,64
4;0,5;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,92;0,02;99,91
